Date,Level,Slope,Curvature
1990-03-21,-0.5340449652243127,0.1952475283655183,-0.02890521053552977
1990-03-22,-0.38731565594648565,0.12570326662567446,-0.03290890886273809
1990-03-23,-0.3544875723991648,0.11754293681069874,-0.041276050194108266
1990-03-26,-0.31989059614474935,0.13139697642997672,-0.052528600726472294
1990-03-27,-0.3870681132968739,0.16409286914203572,-0.032329896201542106
1990-03-28,-0.28966917131589426,0.10301406982943347,-0.04395021780813972
1990-03-29,-0.4831054646085429,0.002879539715616747,-0.05266687151353847
1990-03-30,0.02518669854122204,-0.09146768129910934,0.03963171156215553
1990-04-02,0.017586458105917364,-0.06790044663371016,0.039841465401046834
1990-04-03,0.010887597500495642,-0.1379115310662024,0.015125211359531104
1990-04-04,-0.18544372102367845,-0.06816198373384237,0.0576672762286113
1990-04-05,-0.15331765639399664,-0.09077114752694222,0.057361753958313
1990-04-06,-0.1807029184880491,-0.0739166529877388,0.03932180989345055
1990-04-09,-0.10542489531556357,-0.13108430021182363,0.011838787686598302
1990-04-10,-0.052249911519447856,-0.08649586263441977,0.02621310207811428
1990-04-11,-0.09380637506118238,-0.05096270461485336,0.025106641006951244
1990-04-12,-0.0419931465585511,-0.03893955098265037,0.0454058023693936
1990-04-16,-0.0019515317982684386,-0.0017702096845721945,0.028278286306772118
1990-04-17,0.16738658868233616,-0.01348421276600019,0.019991674268125717
1990-04-18,0.41532438801855626,-0.03127213314939565,-0.008690927426902126
1990-04-19,0.4110585195545533,0.016708303711111643,-0.0034465272426705412
1990-04-20,0.5236353441999327,0.13212868457097188,-0.0014169192323898738
1990-04-23,0.6017368315119237,0.09764977927957748,0.011238654069543996
1990-04-24,0.6565024017584558,0.02601991521627718,0.01963003174633643
1990-04-25,0.7405967929342431,-0.011718022919773322,0.04081150577041054
1990-04-26,0.9008147124568622,-0.045584167671165424,0.026078359747473134
1990-04-27,0.7842114845263555,0.03934774590837509,-0.006478563360860279
1990-04-30,0.7613393843131331,0.014850220566365216,0.02738750251180372
1990-05-01,0.9048125468391119,-0.13386467662668367,-0.03067078862537234
1990-05-02,0.8959290568927474,-0.1051475436419494,-0.02432629239326857
1990-05-03,0.7556554393368478,-0.06954263798019245,-0.014415538049443025
1990-05-04,0.32069039001547506,0.034629373705022844,-0.020167589137163835
1990-05-07,0.35748694357134697,0.02114329618728939,-0.0577486331190292
1990-05-08,0.32216544165724403,0.021410335201474194,-0.06243818832498443
1990-05-09,0.3711757190849132,0.10097663220591865,-0.05481207890230991
1990-05-10,0.28186099152802413,0.12669142164464342,-0.041980893082000995
1990-05-11,-0.07641822373154368,0.15016880040408326,0.042229803724318386
1990-05-14,-0.14865819804809435,0.10373067736979517,0.051848404387729516
1990-05-15,-0.09100979547203028,0.10431146067824995,0.02721585028847137
1990-05-16,-0.053348711006970036,0.11559965068699006,0.005149144160894671
1990-05-17,-0.009701695303377212,0.09991983073627714,0.00965465157920882
1990-05-18,0.1174430876485845,0.045851050460670145,-0.016525696454533615
1990-05-21,0.08393077274155192,0.04799318082978585,-0.030056885894432582
1990-05-22,-0.028880000391494822,-0.0034800447158167174,0.02554121817244962
1990-05-23,-0.17338727908688661,0.07518452962216017,0.06250022208973727
1990-05-24,-0.09480452506869902,0.054733993617623496,0.012585129889746041
1990-05-25,-0.008644965092485376,0.03361185449720587,4.644833131625496e-05
1990-05-29,-0.09267793444936566,-0.01447025482599483,-0.015426938856922612
1990-05-30,-0.1580585667001538,0.012571263408264317,-0.04682563872292639
1990-05-31,-0.14328614843336004,-0.0477736216466172,-0.008716236902303387
1990-06-01,-0.48324530612169325,0.01686383556448831,0.010183389613207486
1990-06-04,-0.5053771940245215,0.005179112559091578,-0.0034086903206176494
1990-06-05,-0.456749427250701,0.012197476252904273,-0.013419422599021444
1990-06-06,-0.4582289588115396,0.023438455720724935,-0.0015818490837454513
1990-06-07,-0.48276177303510504,0.005551452413182653,-0.015046946436416395
1990-06-08,-0.4471929534789025,0.008651932830853158,-0.009987278707533659
1990-06-11,-0.4236781486258446,-0.01564098595602975,-0.009555932397685762
1990-06-12,-0.40112467625966736,-0.019066604126641004,-0.014024033785679027
1990-06-13,-0.6051471964406677,0.034935898909275814,0.006165922275823521
1990-06-14,-0.6695202609531277,0.018326702891231034,0.01566681505183254
1990-06-15,-0.48355230880764716,0.01182240833624279,0.010553332827016551
1990-06-18,-0.3959493116983971,0.029813971582041868,0.034043020734990374
1990-06-19,-0.35616695736524895,-0.02711354290345247,-0.019238519998042145
1990-06-20,-0.295850087353349,-0.015103390288670596,-0.03345433756575372
1990-06-21,-0.34917469930738815,-0.026190571265525056,-0.043652926054453985
1990-06-22,-0.38054415791795626,-0.025224689362145072,-0.04333486837032828
1990-06-25,-0.1958026311151179,-0.025759752613199228,-0.04736643665531763
1990-06-26,-0.28330281003121094,-0.08273827334283645,-0.049061749772872955
1990-06-27,-0.3660946148134977,-0.06688137041393404,-0.04794689022085828
1990-06-28,-0.4941879190650344,-0.022574679976335735,-0.04908871139546869
1990-06-29,0.5354184895606205,0.2489587780934544,-0.0009173783867321289
1990-07-02,0.5373562043144169,0.2510773650368204,0.00875615761781462
1990-07-03,0.5580369079804052,0.19294500498454265,-0.004256441800613617
1990-07-05,0.5227243144052847,0.1969476688960919,0.03730969479402203
1990-07-06,0.38713132011094875,0.4112164765827286,0.010459565503603316
1990-07-09,0.3378452212285902,0.5101860715791188,-0.0035564456033791852
1990-07-10,0.32201249243348484,0.5326023975157634,-0.004708329646507151
1990-07-11,0.3187877050493333,0.5161296472722552,0.00020258369483937277
1990-07-12,0.390551791964778,0.22099197657771139,0.009524693229412629
1990-07-13,0.45054178508790094,0.06211687497518773,0.01679615327694474
1990-07-16,0.44675351980838174,0.08145618723815706,0.02576765227052706
1990-07-17,0.44462944101219143,0.04974306126780295,0.017594987526831793
1990-07-18,0.32028814706333736,0.044169039269080536,0.030705274244645517
1990-07-19,0.31599200449052184,0.0032078788064614917,0.034784308282930845
1990-07-20,0.3530485217639223,-0.036313331755857395,0.005482106741579562
1990-07-23,0.30041528193077816,-0.08947649713030104,0.05410186205301007
1990-07-24,0.2659534993179458,0.028007492205880155,0.017650533078039543
1990-07-25,0.34340317243379914,-0.008638066684302566,0.0035874064336888084
1990-07-26,0.34885020623199636,0.02298036441064758,-0.0010594619303488234
1990-07-27,0.4281117299457835,-0.13737453136081876,-0.0024054029812156097
1990-07-30,0.5374272129068159,-0.2515056362732811,-0.006880373002758303
1990-07-31,0.5325080958018625,-0.32826705754794117,-0.022564850905578845
1990-08-01,0.6057565639661442,-0.46004891571453216,0.013737936709556864
1990-08-02,0.46264135120460737,-0.373545350105338,-0.01223586799953115
1990-08-03,0.3181742971823892,-0.5041760160667927,-0.002092132035361585
1990-08-06,-0.05209531567637321,-0.3925170643441991,0.009250227669095832
1990-08-07,-0.11529018681409936,-0.2469921291231418,0.0410566593460739
1990-08-08,-0.11265794371416893,-0.18426879334122026,0.006906408541965146
1990-08-09,0.02959473914099321,-0.22982902984658024,-0.00832277917970468
1990-08-10,0.008684403907524106,-0.24518076864854485,-0.017715142964372235
1990-08-13,-0.0337525957930591,-0.22479180308943328,-0.05831397955245188
1990-08-14,0.013073703969852423,-0.2048651546854594,-0.05592173524427244
1990-08-15,0.0579025672113402,-0.18297722862578772,-0.08110661326752039
1990-08-16,-0.14951002685725817,0.08168597156331077,-0.05835449073348678
1990-08-17,-0.1938572106673565,0.018066483294205887,-0.051732859842642705
1990-08-20,-0.17711976518174827,0.17564859291000587,-0.05022437524166843
1990-08-21,-0.20679562576145305,0.20087441132290265,-0.0550284734454612
1990-08-22,-0.37432225027882093,0.31971735857863887,-0.05075335672391667
1990-08-23,-0.4955413838593026,0.3139492284823511,-0.02222241611226257
1990-08-24,-0.5604872705299486,0.28419282871712415,0.035113326060519146
1990-08-27,-0.30021881788175586,0.1953692189117344,-0.04111149068222271
1990-08-28,-0.3817641585420011,0.2267213583096733,0.014920940672641742
1990-08-29,-0.21740527884346955,0.09581456158961092,-0.005670487168903858
1990-08-30,-0.2608831175999782,0.018315470840674343,-0.03135541846347448
1990-08-31,-0.2861204152786816,-0.06691887011356047,-0.0022408752018378414
1990-09-04,-0.35294105829588673,-0.0005026253870605575,-0.010335402050270184
1990-09-05,-0.2795605081869396,-0.10408285929728142,-0.0034699878561151865
1990-09-06,-0.2611030902775028,-0.09968596679411018,0.0032913814845404593
1990-09-07,-0.20532593299999907,-0.13178977988922777,-0.017548910253928456
1990-09-10,-0.2631814466985632,-0.013790578439084954,-0.028680869830333727
1990-09-11,-0.21629107367742656,-0.08326888245518614,0.0010229372284781824
1990-09-12,-0.24649792485831956,-0.12108119285742217,0.005083200445352265
1990-09-13,-0.2743369407678159,-0.17046471347270736,0.019037959473801387
1990-09-14,-0.3585838342248022,-0.14088038422206267,0.00012372397759578824
1990-09-17,-0.40280516920457266,-0.1177217844118565,-0.014547525767531613
1990-09-18,-0.4005145850504974,-0.09711002681634368,-0.02349427613605777
1990-09-19,-0.346066896051094,-0.065704253982583,0.006855955911790307
1990-09-20,-0.37930402551263576,-0.045957669591122186,-0.005759297135187982
1990-09-21,-0.5117481710676807,0.005942322199053123,0.019312220799127477
1990-09-24,-0.5894518089301625,0.10963804663164325,0.04389455441760165
1990-09-25,-0.541294613275041,0.12169013094787527,0.052514917187775914
1990-09-26,-0.5411099019703155,0.032127751971648806,0.09871083270102952
1990-09-27,-0.4056763470972377,-0.2127630589089739,0.11103128577088106
1990-09-28,-0.8083803674101844,0.15554229847921064,0.07961715630544447
1990-10-01,-0.6888837446538723,0.09104084670524927,0.09512330376626944
1990-10-02,-0.6375696581806978,0.009880856345017078,0.06335743881133549
1990-10-03,-0.6863649446843618,0.034904839694572906,0.045777329604622066
1990-10-04,-0.5172007863013044,0.036637359834612054,0.0339394122991928
1990-10-05,-0.442485146358709,0.12028708630662047,0.022621936008335022
1990-10-09,-0.7899718413379082,0.11130163287392819,-0.01786940973345022
1990-10-10,-0.9635284977767579,0.1641325037838729,-0.014002421328812298
1990-10-11,-0.9560348014019049,0.22776372397548864,-0.012610292487183317
1990-10-12,-0.7634295841569806,0.15167523772665634,-0.006184543085005295
1990-10-15,-0.7433726730806895,0.10998074325114716,-0.013375105461413295
1990-10-16,-0.7027841618383042,0.06207133065605498,0.00920537526550716
1990-10-17,-0.7280529627336635,0.017084920772510337,0.024426102081408496
1990-10-18,-0.6400884884180809,-0.0796208068006425,0.007867488308674106
1990-10-19,-0.5137719727882755,-0.09090562893340923,0.01737769996844976
1990-10-22,-0.5255220371854419,-0.10247314697944318,0.02271675223947346
1990-10-23,-0.5669325539105379,-0.052473967241038824,-0.008622446194789357
1990-10-24,-0.5217599499067059,-0.07180611523298193,-0.01733157078837795
1990-10-25,-0.461729336549774,-0.06591670725776136,-0.02416475013882001
1990-10-26,-0.4377666613969927,0.01736200222297868,-0.024416640075317644
1990-10-29,-0.5342792138072929,0.044701883658535294,-0.05109058906373952
1990-10-30,-0.5132288229071131,0.04509261884636616,-0.043639017548197295
1990-10-31,-0.4010209269765255,0.03207391255442553,-0.03317179347008076
1990-11-01,-0.20454270277388426,0.0561777848898631,-0.05974228023426169
1990-11-02,-0.2534946053189832,0.0312600357001091,-0.05068827248309209
1990-11-05,-0.13745459738231086,-0.015218842157547825,-0.03915883297570666
1990-11-06,-0.20200913943028753,-0.05045698134784371,-0.029746225432718983
1990-11-07,-0.25234973469567923,0.0028518493921896523,-0.0650955972350411
1990-11-08,-0.25892485748716426,0.013677650429626917,-0.06328499051192378
1990-11-09,-0.10359247066740354,-0.015587012575647076,-0.047346716654291736
1990-11-13,0.0074418383193356405,-0.08798216556720895,-0.009667849510923572
1990-11-14,0.04195278555131414,-0.11399992097865932,-0.02231168847316997
1990-11-15,0.04195278555131414,-0.11399992097865932,-0.02231168847316997
1990-11-16,0.11161885977063726,-0.16814529162380107,0.015099707593227249
1990-11-19,-0.012019009278157286,-0.1697296357178951,0.01577657531469489
1990-11-20,0.0630888021108661,-0.202254838084817,0.02745580497970044
1990-11-21,0.2154174222085029,-0.16862696353927392,-0.011815276029327818
1990-11-23,0.20032179529099392,-0.11961069474494967,-0.026164742183050836
1990-11-26,0.19767875740748794,-0.13174828772324054,0.004385836833226381
1990-11-27,0.17644862873564793,-0.13841869898146122,0.009211751517460308
1990-11-28,0.11869389730314855,-0.1525563969156788,0.037973578004516916
1990-11-29,0.06116884712098623,-0.11430682762587444,0.025521069721296908
1990-11-30,0.0999938711128665,-0.13995559200078964,0.06138449998782915
1990-12-03,0.25336075598338514,-0.19781702407036014,0.04289877095879721
1990-12-04,0.4164047537425354,-0.1585719026454781,-0.007300500191315354
1990-12-05,0.42600538102263175,-0.14282285581481058,-0.003128559273617923
1990-12-06,0.3948186447972935,-0.15253085620412898,0.011153585536307006
1990-12-07,0.7518734443623055,-0.13794807214461552,-0.020819790373310082
1990-12-10,0.8773798679093079,-0.11315350972754143,-0.00999505222014535
1990-12-11,0.9472809358753486,-0.15298207919826434,-0.0008510844248757199
1990-12-12,1.0104291378476586,-0.10312726740596659,0.0014272448390181824
1990-12-13,0.8565429647543719,-0.10665961014731257,0.02054840729199131
1990-12-14,0.7350848473047796,-0.07880452043454562,0.011142938826772253
1990-12-17,0.804595470248902,-0.029147040108747205,0.017174803329960908
1990-12-18,1.1491259461027912,0.0751297465845496,-0.020523698568383958
1990-12-19,0.9859763232973806,0.163385738474987,-0.007694104035547211
1990-12-20,0.9340442666639687,0.26281484522076937,-0.004355563689971156
1990-12-21,0.8068582542442287,0.2568188205273559,-0.00032095414995506055
1990-12-24,0.6833648317810287,0.34854756358827543,0.018840706107411315
1990-12-26,0.8360412330594499,0.3684178021338005,0.0347723201767748
1990-12-27,0.8901379327221599,0.3114889315469931,0.017402346869847138
1990-12-28,0.873442968593386,0.4172546147345856,-0.005397896048556672
1990-12-31,0.5577250256429275,0.29505082509822994,-0.0580029360549356
1991-01-03,0.33085632768934425,0.4555694208686498,-0.04956808529543772
1991-01-04,0.5726254137306094,0.43192212945771064,-0.03895990848461056
1991-01-07,0.6718995817038721,0.2902939171069075,0.020911851511320988
1991-01-08,0.5948282986942256,0.18542472341474225,0.10118290318536567
1991-01-09,0.5051197443731142,-0.08895213434897914,0.11442278971673474
1991-01-10,0.4001176805551349,0.07731145166553692,0.05541828820979437
1991-01-11,0.3580064682558716,-0.04250684848771295,0.06704440085422403
1991-01-14,0.3176293830313268,-0.09895701330176011,0.056597257468147116
1991-01-15,0.2921121478807352,-0.16546780410099132,0.06752670157969334
1991-01-16,0.318809538347131,-0.21552246851639212,0.048802135202030236
1991-01-17,0.24588258275324268,0.07926058152643402,-0.06938279034525859
1991-01-18,0.15388216718588288,0.06951018304741213,-0.07712518765671934
1991-01-22,0.17488913054069138,-0.010042997772863466,-0.010573528999155271
1991-01-23,0.1627303215867212,0.10465808011911722,-0.02316685595320895
1991-01-24,0.08638454147845938,0.15006176092042273,-0.01863125980314377
1991-01-25,0.20564327572766553,0.12276187587758848,0.011910500423793442
1991-01-28,0.26995978597075054,0.1648869459740814,-0.015734917278425194
1991-01-29,0.23137788366277542,0.17451362202342205,-0.005386062858899251
1991-01-30,0.21177535484599475,0.14847554277759345,0.020223288087398816
1991-01-31,0.16294760983544124,0.17634773741971507,0.01071375742690528
1991-02-01,-0.28437028614784193,0.15285294673122993,0.08479741435437455
1991-02-04,-0.3424126830210008,0.21513272104731493,0.07119880255325343
1991-02-05,-0.38117225513878666,0.19398853288580656,0.057154134544733254
1991-02-06,-0.4636410374244785,0.17605657995633955,0.037386057116765056
1991-02-07,-0.39068526588654245,0.1452820251124717,0.04078262889802396
1991-02-08,-0.4918747095229117,0.2085226786876092,-0.008813276927226
1991-02-11,-0.5324480974816019,0.1944566635523979,0.013012930532366879
1991-02-12,-0.552458143918445,0.18344235164884004,0.018758720466039658
1991-02-13,-0.5511910475869304,0.20430300012950436,0.017784064262062055
1991-02-14,-0.5520605219555078,0.1670848093968179,0.0443471040598766
1991-02-15,-0.4603110648642974,0.1988023674866914,-0.007422373119903347
1991-02-19,-0.38360525578009785,0.18178423480924896,-0.03578379086029568
1991-02-20,-0.32097864240149876,0.11380407859926106,-0.0280593405554874
1991-02-21,-0.32097864240149876,0.11380407859926106,-0.0280593405554874
1991-02-22,-0.22763758072556078,0.05318787881633447,-0.07340197553157052
1991-02-25,-0.2179358218051996,0.09511038922459203,-0.07453334720842844
1991-02-26,-0.07849741704044308,0.04205161511270905,-0.039344000365400256
1991-02-27,-0.0666167022268237,0.04879275799359881,-0.02595483793465397
1991-02-28,0.0985521514238054,0.003619113028452613,-0.03978055176810215
1991-03-01,0.24740670960300898,-0.09616562885850899,-0.04154278926991967
1991-03-04,0.2082508275060368,-0.13521132442535455,-0.03501217447463083
1991-03-05,0.08615894243050555,-0.08070422699146623,-0.028840605654329714
1991-03-06,0.19765745048724875,-0.10210642413076391,-0.04115732246085162
1991-03-07,0.10891123693582275,-0.030253115535478138,-0.04177140674621359
1991-03-08,0.052801927697815235,-0.2198812089810334,0.02548386176873243
1991-03-11,-0.10181126297110195,-0.1722982305443204,-0.005018524063764355
1991-03-12,-0.06773889432663796,-0.2520317049291396,-0.0036638874537315916
1991-03-13,-0.2706307370118837,-0.18282592092160288,0.014436846013425118
1991-03-14,-0.2997057255804291,-0.2294105733124675,0.026785438188457075
1991-03-15,-0.18875259918149007,-0.30768460425276123,0.06660011736961771
1991-03-18,-0.055657845691095435,-0.36095391571865737,0.025920408512782517
1991-03-19,0.155972541732934,-0.4419433804197045,-0.011160219653982964
1991-03-20,0.06515717324500736,-0.3742656455874588,-0.031109368960249614
1991-03-21,-0.007943606706880678,-0.345012259752871,-0.0037425510929779693
1991-03-22,-0.01532802422721593,-0.3191624311750768,-0.018024194570814576
1991-03-25,0.03293808441609525,-0.3088131755894545,-0.018686066098625123
1991-03-26,-0.04168933686534606,-0.35593023622926445,-0.04411607619842452
1991-03-27,-0.1784501107165536,-0.34160155887487426,-0.04384292194720829
1991-03-28,-0.232425990362051,-0.34042278735709236,-0.023829926103841978
1991-04-01,0.026354831282216596,0.2627139105650408,0.021027393295660616
1991-04-02,-0.06078850096727394,0.27121546530812707,0.05216123804264797
1991-04-03,-0.0016925012774900716,0.30490110990165425,0.055781269689327284
1991-04-04,-0.10363951742954433,0.2863249483204287,0.05841424182821581
1991-04-05,-0.17010811891418176,0.21397920494808997,0.03703916353985127
1991-04-08,-0.2009847693325747,0.17147371503860537,0.010020516193543091
1991-04-09,-0.1221997540894412,0.12448167733885994,-0.03457875388436463
1991-04-10,-0.003530877067531798,0.13074676642335614,-0.06055299913353945
1991-04-11,-0.08040649165619729,0.014637044384098704,-0.059984127445079416
1991-04-12,-0.2712958880454006,0.0142706575762711,-0.05313345539648953
1991-04-15,-0.23943742992322986,0.11300025516770867,0.015466464899827954
1991-04-16,-0.25645569460784845,0.11964839734918692,-0.01478317803782914
1991-04-17,-0.2827935192722671,0.08874673806893915,-0.04892493951934475
1991-04-18,-0.0616814930614485,0.23459983979943194,0.007757977204668483
1991-04-19,0.06969815336543617,0.2621513743276499,-0.013171700998751602
1991-04-22,0.11944049657500895,0.18405296962136802,-0.056234163115396744
1991-04-23,0.06893303420305913,0.2092614139304414,-0.02940119517567403
1991-04-24,-0.07215776398772203,0.1529585184612286,-0.026885872060459275
1991-04-25,-0.07481690834125926,0.07616711802036276,-0.014347581714158833
1991-04-26,-0.11243784573897501,0.10304139486433339,0.018593652245922555
1991-04-29,-0.09155970024010218,0.07661251469708859,0.01608692137829726
1991-04-30,-0.2651082212684654,-0.04006329899092819,-0.007436841141769804
1991-05-01,-0.2663265244194046,-0.017707367391075264,-0.024608822889732276
1991-05-02,-0.3682302438890365,-0.06178202245575113,-0.022968376415058986
1991-05-03,-0.20807884787349012,-0.09936794860722577,-0.052234580925533
1991-05-06,-0.22113912477122535,-0.09494824922923248,-0.04798550291786212
1991-05-07,-0.14492953486691282,-0.03058920841038121,0.0019458853987234888
1991-05-08,-0.16860049465130814,-0.04727855772496943,-0.024456723932658832
1991-05-09,-0.2014043389813792,-0.06028299434826437,-0.04074775792007469
1991-05-10,-0.060401715963684335,-0.11548548111265966,-0.06873583843726512
1991-05-13,-0.13338647689467972,-0.09267750976598609,-0.04918179158381311
1991-05-14,-0.03586239215568481,-0.11756557748040786,-0.026090329766732374
1991-05-15,-0.04801075871871863,-0.15799052517698073,-0.048167597188831804
1991-05-16,-0.029865711297184346,-0.18133539724439499,-0.09836400189129224
1991-05-17,-0.10855924833065062,-0.15527712359931606,-0.09415033576190453
1991-05-20,-0.08326721265766315,-0.11783271346087734,-0.0465931086299677
1991-05-21,-0.12562570066076756,-0.05299257199855208,0.000921589989412783
1991-05-22,-0.13014675353189867,-0.11902767181861093,0.015736165880050425
1991-05-23,-0.1265591633765246,-0.19616730275174374,-0.008530867742701977
1991-05-24,-0.15099919400049047,-0.21940569686389955,0.05054401855002655
1991-05-28,-0.19847194044692362,-0.21965890377643024,0.05510830530618304
1991-05-29,-0.21010013661124963,-0.24040366352670575,0.0858216587046632
1991-05-30,-0.28652050502614546,-0.17685551257165788,0.1219100399382311
1991-05-31,-0.1386634389892474,-0.08597560866396374,0.11505139425975859
1991-06-03,0.05307499838435517,-0.007759509561755949,0.11822137501731356
1991-06-04,0.013652147264870539,-0.04091747644601413,0.10341742372186309
1991-06-05,0.11600159150655254,-0.05299889048738041,0.06876218458829711
1991-06-06,0.1378194743397287,-0.062204132917861754,0.07016978884735385
1991-06-07,0.32385663628930084,-0.02649969859779846,-0.05549508077051726
1991-06-10,0.33240419563814494,-0.016652642016165613,-0.024361315228000446
1991-06-11,0.3411192077287793,0.0005805656264385173,-0.016615340357933567
1991-06-12,0.4784672572907741,-0.012668499667441054,-0.0683848203247051
1991-06-13,0.41215614669739686,0.006439812021112559,-0.03748792932679861
1991-06-14,0.3073026241412121,0.0033714561980827187,-0.002014003127327864
1991-06-17,0.3791698118402483,0.02366353398749827,0.019470464542035278
1991-06-18,0.3932201523279223,0.015202814260419487,0.033593858241614954
1991-06-19,0.32256214662685234,-0.09050462998111879,0.055699065021738964
1991-06-20,0.24263305503063043,-0.09241841540679022,0.05689547007670098
1991-06-21,0.3275985310455761,-0.08593199562753782,0.0399285912937267
1991-06-24,0.3453511849978146,-0.10676345882128571,0.039218785693714744
1991-06-25,0.36388401006153,-0.07303507079375963,0.04401740116405791
1991-06-26,0.4080260423667973,-0.04061592695439941,-0.0694313134805919
1991-06-27,0.33351872433097407,-0.05460196195648246,-0.04274205831123781
1991-06-28,-0.6972070722589111,-0.006918325286495636,0.05221646635924759
1991-07-01,-0.7911986605626342,-0.02764646700497915,0.048268253879346204
1991-07-02,-0.823098282948034,-0.04230940809847246,0.06549383181211006
1991-07-03,-0.7714284292279059,-0.022938406138667836,0.08552680093255437
1991-07-05,-0.9271534942033137,0.03259956443221784,0.08696750523915424
1991-07-08,-0.847035277554357,0.07330140655122147,0.04257414417146614
1991-07-09,-0.9149524594788897,0.059401159902037426,0.0023617303169967546
1991-07-10,-0.8435274357234152,0.07259484777015782,-0.0005979634772513842
1991-07-11,-0.771853591079122,0.03592352951037571,-0.006480026318689394
1991-07-12,-0.7221101333486231,0.016968745201224447,-0.013958407237097736
1991-07-15,-0.7617566991671213,0.006299856778105795,-0.0057085563898970765
1991-07-16,-0.7539732049248186,-0.02339452202754376,-0.04347435282099518
1991-07-17,-0.8419757693141366,0.0036394339406585208,-0.0513098486150831
1991-07-18,-0.7697942050680424,0.005600217351480571,-0.06600499784217317
1991-07-19,-0.7515718319064245,0.011387018002196839,-0.06799824341167401
1991-07-22,-0.7684214916385839,0.009049199933099078,-0.0360711945871611
1991-07-23,-0.8187664274668958,0.007482238309952843,-0.04733185782360695
1991-07-24,-0.7166125137921667,-0.04068460165384172,0.02205288858645698
1991-07-25,-0.6291495931064092,-0.07733542809513312,-0.009135121329005187
